"PC1","PC2","PC3","PC4","PC5","PC6","PC7","Class"
-1.85584918304248,0.0293030280907148,0.824497155533121,-0.661813745968782,-0.279466235787601,1.78369236178725,2.12260137237798,"N"
-1.4191139586526,-0.192157931715342,1.95727396403077,3.71576811897097,0.777298806216103,-3.12868596672946,-2.99404876229253,"N"
-1.86632127698211,0.553385748460845,2.40995571911208,1.85217815645306,1.40086190387371,-1.83027321176622,-3.17980502165573,"N"
-0.229913263800735,0.335323940345012,0.725518926360073,-0.575059378340788,-0.557781567795806,1.85639162615217,-0.897023559140748,"N"
-1.84210235511165,-0.524947322337204,-0.928464382901813,-0.843180803280108,-1.45355786242049,0.340675195427869,-0.696041646102318,"N"
0.185462970607788,-0.594018295110447,-0.780415238851431,-0.569482098442094,-0.195941915388996,-0.614481208886146,-0.631375808410304,"N"
-1.46432499773959,-0.175597342760246,-0.747253486075818,1.2714904627249,0.364408636395256,-0.484981577863185,-1.47457521975531,"N"
3.62184414747886,-0.932009214666436,0.0772350533901811,-1.78531467315588,3.25910839122996,-1.02852343261645,-1.04283036112352,"N"
3.21486062249095,-0.799675128431234,2.6658076733386,1.88057111378177,-3.6079796702903,0.0772377129678909,0.615684646779312,"N"
-1.06457065821192,-1.16877987991871,-3.2750080908621,1.5252057006777,0.730354876027063,-0.692616795109194,0.569804722952179,"N"
3.10889882216577,-1.12371610617744,-2.79322813015653,-0.312456822278231,1.90318056870263,-0.877400039341381,0.301348868340752,"N"
0.84517457246546,-1.2228988530815,-1.76738932168817,4.83762597956782,-2.6965679733498,0.339149312012643,-2.04508640100507,"N"
-1.96921807885382,8.31602100145123,8.89792082369446,8.43197200034098,-2.66992491780833,-0.896547259200145,2.07717750882381,"N"
0.354382147640871,-0.563216100719806,-1.21809922369723,0.271565524257867,0.80925887197919,1.43005142358245,0.458159605703752,"N"
-0.226511854360311,-0.777738863043017,-2.88643592236971,1.68864466628547,1.62830430520783,-0.6286975279193,-0.293052808141236,"N"
-2.01183977372284,-1.04256695331564,-1.63342231296255,-0.451942244058268,-0.713913779628727,0.782001649893626,1.69046405741982,"N"
-2.23532674011779,-0.153972114414362,-0.0184677251736296,-0.31123396590995,0.205637617918285,-0.887284001584332,-1.25073530481392,"N"
4.47775049724663,14.2001626531561,-3.09994533721754,-1.56965322482208,-3.50298260978531,2.19679157476769,0.355536236993774,"N"
2.53668378977334,-1.31498916773115,-1.12862951336458,0.54278696537299,-1.68277742759527,-1.78688273572087,0.544081218696899,"N"
-3.21810386187871,-0.500593322357885,0.188759605227592,-0.893667937577427,-0.103795637529276,0.325679299594974,0.330162321482252,"N"
-1.62358843330808,0.415444569126973,0.602334503155167,-0.920708748135872,0.683007355072593,-2.63823132643487,-0.184036058817579,"N"
-2.78338524498319,-0.18039127946416,-0.336014081627199,2.54198176771442,0.450503748406366,0.572512778012545,0.966669919579795,"N"
-2.09831564915839,-0.585422545085282,-0.549442914029369,2.74704996761072,-0.899083356549699,1.08340071433854,1.16801732662804,"N"
0.264694059588051,-0.85606882119089,-0.0766411340128413,2.09572745151454,-0.654103131333797,0.721112124913265,0.700851099702301,"N"
1.234458355463,-0.971125324289478,-0.326193979111964,0.391321733241935,-1.87468420536698,0.64544360783156,-0.085286413556799,"N"
-2.4758173522504,-0.484913516189754,-0.686017281991634,-0.754823346670708,0.0319136599950183,1.05309487359692,-0.36441684445718,"N"
-0.908834945663281,-0.870874350458745,-2.70097146911697,1.66872204472721,0.922390553647122,-0.489669407753556,-0.690294430494265,"N"
0.363600740174664,-0.299325430297233,-0.364839208381931,-1.18020725166979,8.23596987016738,-0.635714230164388,3.09482923487055,"N"
-3.11848212578434,-0.313168779692874,-0.886288460886178,-0.86335009135112,-0.0959432808940861,0.829882069431052,0.00769895917715681,"N"
-2.49326959434365,-0.0492703457177812,0.113736933919641,-0.336697982355086,0.126061213400826,-0.924522197688798,0.872734744575894,"N"
-1.92053268769182,-0.778564702322049,-0.287443770841613,1.82039359289545,-0.507497601967264,1.16986083259963,3.28749805736542,"N"
-1.82682213363472,-0.346861075298361,0.215763712200007,-1.33971756600029,-1.50263124894923,-1.67517614521559,-1.08607172496989,"N"
0.058662699123431,-1.23642859418408,-0.120681745054279,-0.201725882634965,-0.51520481449467,1.5295334431467,-0.954951242361598,"N"
3.36360396696546,-0.552883185478743,3.85074503126443,-0.793471981162444,-0.625118869318907,-1.17626652060491,-1.10385695999666,"N"
